user_id,gender,purchase_frequent,redeem_frequent,total_frequent,purchase_amount,redeem_amount,final_balance
13792,0,0.004684,0.021077,0.025761,1974040,993676,0
2282,1,0.004684,0.000000,0.004684,1007824,0,1022869
3525,0,0.002342,0.032787,0.035129,78508,147938,1931
7849,0,0.018735,0.046838,0.065574,2021069,1230462,493770
24821,0,0.213115,0.016393,0.229508,4460,4456,175
15224,0,0.011710,0.014052,0.025761,6166823,6807141,20566
11498,1,0.002342,0.000000,0.002342,2989,0,3480
11934,1,0.000000,0.000000,0.000000,0,0,0
24143,1,0.063232,0.121780,0.185012,5224417,3932707,2300961
25778,0,0.002342,0.002342,0.004684,1006,2069,137
9333,0,0.004684,0.018735,0.023419,3963811,74256,3970588
19364,1,0.007026,0.000000,0.007026,495570,0,511927
5495,0,0.000000,0.000000,0.000000,0,0,0
17750,0,0.000000,0.000000,0.000000,0,0,0
18374,1,0.004684,0.002342,0.007026,296667,216196,199004
8229,0,0.000000,0.000000,0.000000,0,0,0
18944,0,0.000000,0.000000,0.000000,0,0,0
1147,0,0.002342,0.000000,0.002342,9760,0,0
28341,0,0.025761,0.018735,0.044496,616249,45809,300086
3546,0,0.030445,0.086651,0.117096,559658,5436451,53260
20077,0,0.042155,0.072600,0.114754,1283161,2227086,0
17733,0,0.000000,0.000000,0.000000,0,0,0
24689,0,0.000000,0.002342,0.002342,0,1444927,1404
27922,0,0.058548,0.007026,0.065574,19584992,8628752,13636520
23192,1,0.007026,0.067916,0.074941,121415,685356,17860
6717,1,0.023419,0.023419,0.046838,4319251,3660981,52846
19029,0,0.002342,0.014052,0.016393,2529,29407,2718
23297,0,0.000000,0.000000,0.000000,0,0,0
27094,0,0.000000,0.000000,0.000000,0,0,0
5194,1,0.000000,0.000000,0.000000,0,0,0
9347,0,0.000000,0.000000,0.000000,0,0,0
10348,0,0.021077,0.192037,0.213115,48567650,50024839,7969127
23699,1,0.000000,0.000000,0.000000,0,0,0
9247,1,0.002342,0.030445,0.032787,19625,601436,0
8956,1,0.000000,0.004684,0.004684,0,314126,3113
9405,0,0.004684,0.007026,0.011710,100326,21771,128636
27935,0,0.002342,0.025761,0.028103,100698,200991,2923
5631,0,0.000000,0.000000,0.000000,0,0,0
26796,1,0.002342,0.014052,0.016393,198090,172643,0
22098,1,0.037471,0.014052,0.051522,6591092,6181058,426874
22603,0,0.030445,0.042155,0.072600,16441151,8115671,12597527
22909,1,0.007026,0.018735,0.025761,3284340,2730448,1574892
19358,0,0.000000,0.000000,0.000000,0,0,0
27719,1,0.021077,0.060890,0.081967,2361774,2303444,197097
1155,1,0.002342,0.007026,0.009368,20093,18480,194
13550,0,0.000000,0.000000,0.000000,0,0,0
19486,0,0.000000,0.000000,0.000000,0,0,0
7778,0,0.000000,0.000000,0.000000,0,0,0
17852,0,0.002342,0.000000,0.002342,396,0,0
23574,1,0.000000,0.000000,0.000000,0,0,0
5594,1,0.000000,0.000000,0.000000,0,0,0
16897,1,0.000000,0.000000,0.000000,0,0,0
22779,0,0.021077,0.114754,0.135831,11595860,11328365,3915800
2814,0,0.000000,0.007026,0.007026,0,163207,19287
12604,0,0.000000,0.000000,0.000000,0,0,0
14995,1,0.004684,0.016393,0.021077,87206,103140,14470
22379,1,0.000000,0.000000,0.000000,0,0,0
10227,1,0.023419,0.018735,0.042155,5781184,7212798,3588602
8113,1,0.039813,0.079625,0.119438,10168108,10923207,32996
8885,1,0.000000,0.000000,0.000000,0,0,0
22383,1,0.002342,0.004684,0.007026,19861,16890,3189
1161,1,0.004684,0.009368,0.014052,700991,203614,509321
21090,1,0.000000,0.000000,0.000000,0,0,0
28056,1,0.011710,0.004684,0.016393,634051,5350,630553
18721,1,0.009368,0.009368,0.018735,3570706,2862383,18077
25779,1,0.004684,0.044496,0.049180,3984779,6354962,1330
18305,0,0.000000,0.000000,0.000000,0,0,0
24348,0,0.000000,0.000000,0.000000,0,0,0
20911,0,0.028103,0.004684,0.032787,4619256,3710080,1936215
25441,0,0.002342,0.002342,0.004684,13806,4995,0
13162,0,0.000000,0.000000,0.000000,0,0,0
21078,0,0.000000,0.000000,0.000000,0,0,0
25135,1,0.000000,0.018735,0.018735,0,101648,0
130,1,0.000000,0.002342,0.002342,0,976,48
21178,1,0.000000,0.000000,0.000000,0,0,0
28162,0,0.000000,0.000000,0.000000,0,0,0
11302,0,0.000000,0.004684,0.004684,0,43900,771
8360,0,0.000000,0.000000,0.000000,0,0,0
26381,1,0.007026,0.016393,0.023419,200032,142265,2173
425,0,0.000000,0.000000,0.000000,0,0,0
2928,1,0.009368,0.002342,0.011710,397326,202866,0
11816,0,0.000000,0.000000,0.000000,0,0,0
10319,1,0.000000,0.000000,0.000000,0,0,0
1950,1,0.028103,0.035129,0.063232,2066071,2110431,375752
871,1,0.002342,0.000000,0.002342,6567,0,6567
12696,0,0.000000,0.002342,0.002342,0,9103,78
18254,0,0.007026,0.007026,0.014052,2218815,161291,0
10422,1,0.000000,0.000000,0.000000,0,0,0
22056,1,0.000000,0.000000,0.000000,0,0,0
9665,0,0.000000,0.000000,0.000000,0,0,0
1295,0,0.021077,0.046838,0.067916,1172762,2200344,661999
498,1,0.000000,0.000000,0.000000,0,0,0
27358,0,0.004684,0.000000,0.004684,14834,0,14973
5385,0,0.107728,0.103044,0.210773,3547073,11880976,195395
9037,0,0.000000,0.000000,0.000000,0,0,0
14075,0,0.002342,0.000000,0.002342,101720,0,0
7640,0,0.000000,0.004684,0.004684,0,800975,30257
20867,1,0.000000,0.000000,0.000000,0,0,0
13536,0,0.257611,0.201405,0.459016,7954658,14540430,22564
28110,0,0.000000,0.000000,0.000000,0,0,0
23452,0,0.000000,0.000000,0.000000,0,0,0
9473,0,0.065574,0.072600,0.138173,24423884,25702439,523538
10629,1,0.000000,0.000000,0.000000,0,0,0
22823,0,0.004684,0.007026,0.011710,25982,24970,1433
28298,1,0.004684,0.011710,0.016393,420572,418503,2325
3892,0,0.032787,0.039813,0.072600,21719247,14037627,8329370
26780,1,0.000000,0.000000,0.000000,0,0,0
26040,0,0.000000,0.000000,0.000000,0,0,0
3599,0,0.030445,0.056206,0.086651,16662070,17208972,910457
1284,1,0.044496,0.173302,0.217799,8508668,17258252,379553
10863,1,0.002342,0.002342,0.004684,510832,494006,16927
3625,1,0.007026,0.044496,0.051522,5967962,3281024,2402811
22960,0,0.004684,0.000000,0.004684,298208,0,298930
2117,1,0.004684,0.009368,0.014052,10006,38016,116
3974,0,0.000000,0.002342,0.002342,0,49636,383
20054,0,0.028103,0.023419,0.051522,9875217,11980005,858487
13596,1,0.014052,0.000000,0.014052,12740771,0,13095322
18203,1,0.009368,0.002342,0.011710,210531,200474,13029
24038,1,0.002342,0.000000,0.002342,4886,0,0
9611,0,0.025761,0.042155,0.067916,51725898,56035963,1782074
722,1,0.000000,0.000000,0.000000,0,0,0
15877,0,0.046838,0.046838,0.093677,7663726,8467292,810202
20173,1,0.042155,0.121780,0.163934,5110658,6627715,90504
23715,1,0.002342,0.002342,0.004684,28065,101036,0
18815,1,0.009368,0.007026,0.016393,318051,113995,204431
6963,0,0.000000,0.000000,0.000000,0,0,0
7430,1,0.000000,0.000000,0.000000,0,0,0
21245,1,0.000000,0.000000,0.000000,0,0,0
11525,0,0.000000,0.000000,0.000000,0,0,0
24888,0,0.000000,0.000000,0.000000,0,0,0
7377,1,0.023419,0.053864,0.077283,4661144,2325330,2457543
2820,1,0.002342,0.004684,0.007026,6066,5950,116
23295,0,0.002342,0.000000,0.002342,233828,0,0
14418,0,0.000000,0.000000,0.000000,0,0,0
25071,0,0.002342,0.002342,0.004684,49847,49361,486
18935,1,0.014052,0.028103,0.042155,1392023,1691020,1100610
22009,0,0.002342,0.002342,0.004684,2760,2751,9
23409,0,0.007026,0.007026,0.014052,250248,142300,0
2776,1,0.002342,0.007026,0.009368,498396,131200,319480
9548,0,0.000000,0.000000,0.000000,0,0,0
8902,0,0.002342,0.077283,0.079625,18747,84952,10187
11146,1,0.025761,0.119438,0.145199,6007058,8945883,3217706
4608,0,0.028103,0.016393,0.044496,25494985,15401551,10338579
17309,1,0.009368,0.002342,0.011710,5022821,1024,6159774
3767,1,0.000000,0.000000,0.000000,0,0,0
6289,1,0.000000,0.000000,0.000000,0,0,0
15148,1,0.007026,0.009368,0.016393,25607,35412,112
19340,1,0.007026,0.000000,0.007026,40655,0,40764
20645,1,0.002342,0.002342,0.004684,203,200,3
13914,0,0.004684,0.007026,0.011710,78971,110014,0
13374,1,0.004684,0.014052,0.018735,1540681,2059105,0
13791,0,0.000000,0.000000,0.000000,0,0,0
8421,0,0.000000,0.002342,0.002342,0,99673,57
13721,1,0.011710,0.002342,0.014052,5996013,98,9979277
21185,1,0.000000,0.000000,0.000000,0,0,0
27867,0,0.000000,0.000000,0.000000,0,0,0
21039,1,0.011710,0.011710,0.023419,6928332,8932157,0
19472,1,0.002342,0.000000,0.002342,247,0,0
1085,1,0.004684,0.060890,0.065574,344936,219278,133128
23921,0,0.000000,0.000000,0.000000,0,0,0
8846,1,0.000000,0.002342,0.002342,0,30223,0
18119,0,0.007026,0.011710,0.018735,91516,90563,1601
23985,1,0.000000,0.000000,0.000000,0,0,0
18983,0,0.004684,0.007026,0.011710,208632,85310,133167
4627,1,0.000000,0.000000,0.000000,0,0,0
8664,1,0.000000,0.000000,0.000000,0,0,0
20007,0,0.000000,0.000000,0.000000,0,0,0
8324,0,0.000000,0.000000,0.000000,0,0,0
22096,1,0.000000,0.000000,0.000000,0,0,0
3866,1,0.007026,0.023419,0.030445,1823517,1216954,705192
4720,0,0.025761,0.025761,0.051522,17589976,20574385,0
1441,1,0.000000,0.002342,0.002342,0,234599,9072
18316,1,0.037471,0.124122,0.161593,2319814,3853922,5021
17298,0,0.002342,0.000000,0.002342,9838,0,9840
24265,1,0.002342,0.025761,0.028103,102125,101192,1691
7679,0,0.042155,0.081967,0.124122,14427526,30679324,557063
27991,1,0.000000,0.000000,0.000000,0,0,0
4000,0,0.000000,0.000000,0.000000,0,0,0
20697,1,0.000000,0.000000,0.000000,0,0,0
2550,1,0.067916,0.016393,0.084309,4881146,547744,4732939
7031,1,0.000000,0.000000,0.000000,0,0,0
27936,1,0.002342,0.004684,0.007026,36605,33450,3181
306,1,0.025761,0.011710,0.037471,3758335,7769325,3276311
27961,0,0.000000,0.000000,0.000000,0,0,0
18095,0,0.000000,0.000000,0.000000,0,0,0
7848,1,0.002342,0.030445,0.032787,647,45140,6845
10239,1,0.000000,0.000000,0.000000,0,0,0
2107,0,0.000000,0.009368,0.009368,0,55747,0
26926,1,0.000000,0.000000,0.000000,0,0,0
16099,0,0.000000,0.000000,0.000000,0,0,0
23194,0,0.007026,0.007026,0.014052,285877,80640,256051
27199,1,0.007026,0.081967,0.088993,251766,952519,279228
13223,1,0.000000,0.000000,0.000000,0,0,0
17312,1,0.000000,0.000000,0.000000,0,0,0
17703,0,0.000000,0.000000,0.000000,0,0,0
501,0,0.000000,0.000000,0.000000,0,0,0
12593,1,0.000000,0.000000,0.000000,0,0,0
13588,1,0.007026,0.007026,0.014052,460604,44866,431111
27,0,0.002342,0.004684,0.007026,492775,2959737,0
25140,1,0.016393,0.014052,0.030445,2081113,2106174,7434
514,1,0.035129,0.091335,0.126464,21985121,22665720,1496421
11942,0,0.009368,0.025761,0.035129,370278,217451,1339939
13885,0,0.046838,0.084309,0.131148,3253476,2097623,2154048
14158,1,0.004684,0.053864,0.058548,846655,2065201,24790
13993,0,0.000000,0.000000,0.000000,0,0,0
11830,1,0.009368,0.000000,0.009368,4050503,0,4054730
25752,0,0.000000,0.000000,0.000000,0,0,0
16570,1,0.009368,0.039813,0.049180,112205,115565,2438
3504,1,0.016393,0.011710,0.028103,1787703,1925191,0
19768,0,0.014052,0.007026,0.021077,195991,108534,202569
27753,0,0.023419,0.016393,0.039813,14544310,7569782,2410299
25722,1,0.000000,0.000000,0.000000,0,0,0
3903,0,0.000000,0.000000,0.000000,0,0,0
21577,1,0.016393,0.060890,0.077283,1194198,3091343,2482032
23895,0,0.000000,0.000000,0.000000,0,0,0
13293,0,0.002342,0.007026,0.009368,305002,6276,506798
1588,1,0.000000,0.000000,0.000000,0,0,0
23781,1,0.009368,0.004684,0.014052,80425,80407,255
16521,0,0.004684,0.004684,0.009368,1000524,39014,1005394
2496,0,0.000000,0.000000,0.000000,0,0,0
13165,1,0.000000,0.000000,0.000000,0,0,0
1535,1,0.000000,0.000000,0.000000,0,0,0
22940,1,0.000000,0.000000,0.000000,0,0,0
16832,0,0.004684,0.004684,0.009368,26283,34340,2356
1512,1,0.002342,0.007026,0.009368,101721,81163,1722
6265,0,0.000000,0.000000,0.000000,0,0,0
13929,0,0.000000,0.000000,0.000000,0,0,0
21569,1,0.000000,0.000000,0.000000,0,0,0
134,1,0.002342,0.000000,0.002342,992,0,0
21546,1,0.000000,0.000000,0.000000,0,0,0
4563,1,0.011710,0.077283,0.088993,1307564,2331058,44696
14057,1,0.000000,0.000000,0.000000,0,0,0
17965,0,0.000000,0.000000,0.000000,0,0,0
16941,0,0.000000,0.000000,0.000000,0,0,0
2278,1,0.000000,0.000000,0.000000,0,0,0
24370,0,0.117096,0.105386,0.222482,3898586,3769603,1131135
23484,0,0.007026,0.070258,0.077283,113740,392358,405567
1471,0,0.030445,0.065574,0.096019,14071506,14713478,1359483
24153,0,0.002342,0.000000,0.002342,99663,0,100068
25432,1,0.007026,0.002342,0.009368,3045514,1300,3115215
11560,1,0.009368,0.007026,0.016393,2973048,2040155,1947637
19473,1,0.000000,0.000000,0.000000,0,0,0
4813,1,0.000000,0.000000,0.000000,0,0,0
28229,0,0.000000,0.000000,0.000000,0,0,0
6407,1,0.000000,0.000000,0.000000,0,0,0
20872,0,0.000000,0.000000,0.000000,0,0,0
4136,1,0.025761,0.016393,0.042155,14921770,16720246,223348
26683,0,0.000000,0.000000,0.000000,0,0,0
28345,0,0.119438,0.046838,0.166276,1434685,968581,457389
19805,1,0.000000,0.023419,0.023419,0,17951,338
24339,0,0.000000,0.000000,0.000000,0,0,0
16510,0,0.002342,0.002342,0.004684,1980964,1964793,16944
12793,1,0.000000,0.004684,0.004684,0,4211,0
26318,0,0.002342,0.002342,0.004684,102068,14900,90178
7832,1,0.000000,0.000000,0.000000,0,0,0
24838,1,0.000000,0.000000,0.000000,0,0,0
27391,0,0.000000,0.000000,0.000000,0,0,0
21920,0,0.018735,0.000000,0.018735,739761,0,747311
24282,1,0.000000,0.000000,0.000000,0,0,0
7114,1,0.007026,0.032787,0.039813,750384,754127,308
7196,0,0.000000,0.000000,0.000000,0,0,0
2571,1,0.000000,0.000000,0.000000,0,0,0
7102,1,0.000000,0.000000,0.000000,0,0,0
25952,1,0.000000,0.000000,0.000000,0,0,0
7626,0,0.000000,0.000000,0.000000,0,0,0
8501,1,0.000000,0.000000,0.000000,0,0,0
5081,0,0.007026,0.121780,0.128806,534486,2996316,1069227
5173,1,0.000000,0.000000,0.000000,0,0,0
6428,1,0.004684,0.025761,0.030445,198111,95049,452324
15275,0,0.000000,0.000000,0.000000,0,0,0
9524,1,0.000000,0.000000,0.000000,0,0,0
23552,1,0.011710,0.079625,0.091335,44385,1275173,29469
24421,1,0.000000,0.000000,0.000000,0,0,0
25667,0,0.002342,0.032787,0.035129,12055,153382,1866
27525,0,0.021077,0.028103,0.049180,2407053,2395294,1033021
11676,1,0.004684,0.025761,0.030445,314468,317014,365
16068,0,0.004684,0.025761,0.030445,167444,246221,2094
24115,1,0.000000,0.000000,0.000000,0,0,0
27139,1,0.000000,0.000000,0.000000,0,0,0
21017,1,0.000000,0.000000,0.000000,0,0,0
8099,0,0.018735,0.009368,0.028103,19151,41770,8032
4998,1,0.000000,0.000000,0.000000,0,0,0
9168,0,0.000000,0.000000,0.000000,0,0,0
11443,0,0.002342,0.009368,0.011710,9820,30019,0
20251,0,0.000000,0.000000,0.000000,0,0,0
22519,1,0.000000,0.000000,0.000000,0,0,0
7099,1,0.000000,0.000000,0.000000,0,0,0
25612,1,0.000000,0.002342,0.002342,0,975,1
17317,1,0.000000,0.000000,0.000000,0,0,0
555,0,0.000000,0.000000,0.000000,0,0,0
17908,1,0.000000,0.000000,0.000000,0,0,0
22269,1,0.000000,0.000000,0.000000,0,0,0
6725,1,0.007026,0.042155,0.049180,50307,50026,341
28239,1,0.000000,0.002342,0.002342,0,18800,0
168,0,0.000000,0.000000,0.000000,0,0,0
26997,0,0.000000,0.000000,0.000000,0,0,0
2593,1,0.000000,0.000000,0.000000,0,0,0
113,1,0.000000,0.000000,0.000000,0,0,36572
3765,1,0.004684,0.007026,0.011710,11921,158380,3052
10378,0,0.000000,0.000000,0.000000,0,0,0
727,0,0.000000,0.007026,0.007026,0,18960,807
23892,1,0.000000,0.002342,0.002342,0,30165,582
5949,1,0.011710,0.009368,0.021077,7612587,9744006,26735
14606,0,0.000000,0.007026,0.007026,0,300000,1680
12268,1,0.007026,0.002342,0.009368,334516,39134,298176
10683,1,0.088993,0.032787,0.121780,14371753,10578057,11033333
14178,1,0.000000,0.000000,0.000000,0,0,0
11312,1,0.009368,0.007026,0.016393,2474340,38068,0
17272,0,0.000000,0.000000,0.000000,0,0,0
24935,1,0.000000,0.000000,0.000000,0,0,0
1374,1,0.004684,0.051522,0.056206,141958,285840,4211
14783,1,0.000000,0.000000,0.000000,0,0,0
6306,0,0.000000,0.000000,0.000000,0,0,0
7046,1,0.000000,0.000000,0.000000,0,0,0
12378,1,0.004684,0.009368,0.014052,20611,13397,0
24061,0,0.000000,0.000000,0.000000,0,0,0
7295,1,0.002342,0.002342,0.004684,202050,199146,3660
8388,1,0.002342,0.028103,0.030445,1000611,859784,463432
10579,1,0.000000,0.007026,0.007026,0,13128,253
11065,0,0.000000,0.000000,0.000000,0,0,0
12322,0,0.002342,0.002342,0.004684,10037,8800,1253
23086,0,0.000000,0.000000,0.000000,0,0,0
12490,0,0.000000,0.000000,0.000000,0,0,0
10883,0,0.004684,0.000000,0.004684,986333,0,1002130
19478,1,0.000000,0.000000,0.000000,0,0,0
20871,1,0.004684,0.009368,0.014052,15160,14983,305
21630,0,0.058548,0.093677,0.152225,16215748,14495065,1547972
6569,1,0.004684,0.002342,0.007026,14935354,9981252,5170830
6971,1,0.004684,0.000000,0.004684,129148,0,129242
18908,0,0.007026,0.004684,0.011710,99241,98999,865
5583,1,0.002342,0.021077,0.023419,50407,50675,94
14365,1,0.007026,0.000000,0.007026,1482058,0,0
24165,1,0.000000,0.000000,0.000000,0,0,0
5750,1,0.000000,0.000000,0.000000,0,0,0
24125,1,0.000000,0.000000,0.000000,0,0,0
13384,1,0.007026,0.044496,0.051522,351201,368995,7772
18366,1,0.014052,0.007026,0.021077,61760,61228,1006
2250,0,0.004684,0.002342,0.007026,24621,25000,0
18691,0,0.000000,0.000000,0.000000,0,0,0
3051,0,0.002342,0.009368,0.011710,50868,268842,50903
4603,0,0.000000,0.000000,0.000000,0,0,0
7275,0,0.004684,0.018735,0.023419,16594,360130,7188
8773,1,0.000000,0.000000,0.000000,0,0,0
13941,0,0.088993,0.117096,0.206089,9810226,2528682,8127569
17843,1,0.000000,0.002342,0.002342,0,64485,1398
833,0,0.004684,0.002342,0.007026,30447,16970,13734
19668,0,0.014052,0.007026,0.021077,15173,8781,12092
9638,1,0.044496,0.217799,0.262295,13572946,6657327,9176905
20139,1,0.002342,0.000000,0.002342,80716,0,80808
15847,1,0.002342,0.007026,0.009368,20533,17111,3657
19046,0,0.011710,0.030445,0.042155,100094,592007,0
3538,0,0.007026,0.004684,0.011710,2115584,21950,2122541
26347,0,0.126464,0.257611,0.384075,35592775,37346333,4134595
22884,0,0.000000,0.000000,0.000000,0,0,0
13412,0,0.000000,0.000000,0.000000,0,0,0
23479,0,0.000000,0.000000,0.000000,0,0,0
7676,0,0.000000,0.000000,0.000000,0,0,0
10450,1,0.000000,0.000000,0.000000,0,0,0
15404,1,0.007026,0.004684,0.011710,7381668,6024146,1484841
27030,0,0.009368,0.126464,0.135831,2193521,2030509,79710
15797,1,0.000000,0.002342,0.002342,0,9977,233
12703,1,0.000000,0.000000,0.000000,0,0,0
14650,0,0.000000,0.000000,0.000000,0,0,0
15004,1,0.000000,0.000000,0.000000,0,0,0
16827,1,0.002342,0.000000,0.002342,98442,0,0
20163,0,0.000000,0.000000,0.000000,0,0,0
321,0,0.004684,0.004684,0.009368,14181,10197,4073
8349,0,0.007026,0.018735,0.025761,469460,222322,225464
18075,0,0.000000,0.000000,0.000000,0,0,0
27750,1,0.004684,0.002342,0.007026,12336,12176,230
5427,0,0.000000,0.000000,0.000000,0,0,0
19392,1,0.000000,0.000000,0.000000,0,0,0
2238,1,0.000000,0.000000,0.000000,0,0,0
15905,1,0.009368,0.011710,0.021077,41974,41673,315
28222,1,0.002342,0.093677,0.096019,153257,30446,125138
18542,1,0.000000,0.000000,0.000000,0,0,0
24151,0,0.000000,0.000000,0.000000,0,0,0
5546,0,0.000000,0.000000,0.000000,0,0,0
6959,0,0.002342,0.007026,0.009368,9764,8460,0
610,1,0.000000,0.004684,0.004684,0,10000,1
8249,0,0.000000,0.000000,0.000000,0,0,0
15131,0,0.004684,0.023419,0.028103,40520,40146,0
25394,0,0.002342,0.000000,0.002342,100984,0,102189
12813,0,0.000000,0.004684,0.004684,0,117694,410
27090,0,0.004684,0.002342,0.007026,10852,784,2507
3472,0,0.002342,0.014052,0.016393,13088,61930,0
13717,1,0.000000,0.000000,0.000000,0,0,0
646,0,0.004684,0.007026,0.011710,3917501,258456,0
14340,1,0.002342,0.021077,0.023419,303315,680541,13682
17574,0,0.000000,0.000000,0.000000,0,0,0
7250,1,0.000000,0.000000,0.000000,0,0,0
23246,1,0.000000,0.000000,0.000000,0,0,0
22683,1,0.000000,0.000000,0.000000,0,0,0
21946,0,0.000000,0.000000,0.000000,0,0,0
5572,0,0.002342,0.002342,0.004684,2555,1500,0
23544,1,0.000000,0.000000,0.000000,0,0,0
4076,1,0.000000,0.000000,0.000000,0,0,0
7701,1,0.000000,0.000000,0.000000,0,0,0
10139,1,0.002342,0.004684,0.007026,512234,500970,15120
12070,1,0.000000,0.000000,0.000000,0,0,0
22955,1,0.007026,0.000000,0.007026,65885,0,65965
25598,0,0.000000,0.000000,0.000000,0,0,0
14394,0,0.025761,0.110070,0.135831,858955,1636321,30683
19168,1,0.021077,0.053864,0.074941,3869348,3980014,30530
14685,1,0.000000,0.000000,0.000000,0,0,0
1905,1,0.011710,0.065574,0.077283,8496269,8692785,12685
26413,0,0.002342,0.000000,0.002342,39865,0,0
6126,1,0.000000,0.000000,0.000000,0,0,0
18053,1,0.011710,0.025761,0.037471,44512,347896,0
18636,0,0.000000,0.000000,0.000000,0,0,0
10635,1,0.000000,0.000000,0.000000,0,0,0
12787,0,0.016393,0.011710,0.028103,9512240,10362599,2282384
27880,1,0.000000,0.000000,0.000000,0,0,0
714,0,0.051522,0.028103,0.079625,13255154,12020576,18101
11162,1,0.004684,0.046838,0.051522,160952,427339,101411
16315,1,0.000000,0.000000,0.000000,0,0,0
15890,1,0.000000,0.007026,0.007026,0,1650,1301
23013,1,0.000000,0.000000,0.000000,0,0,0
25390,1,0.009368,0.002342,0.011710,8858204,4566141,4537979
8762,0,0.000000,0.000000,0.000000,0,0,0
2355,0,0.056206,0.074941,0.131148,739924,698750,111187
24805,0,0.000000,0.000000,0.000000,0,0,0
18923,1,0.000000,0.000000,0.000000,0,0,0
595,0,0.000000,0.000000,0.000000,0,0,0
8747,0,0.004684,0.000000,0.004684,20203,0,20265
4242,0,0.014052,0.079625,0.093677,11800257,10267435,3898501
14063,1,0.000000,0.000000,0.000000,0,0,0
24690,1,0.002342,0.002342,0.004684,4613,4604,9
18740,1,0.032787,0.021077,0.053864,14635644,11589132,6034013
12452,1,0.046838,0.053864,0.100703,275170,278769,16034
12565,0,0.000000,0.000000,0.000000,0,0,0
4429,0,0.002342,0.002342,0.004684,10028,9975,55
22362,1,0.000000,0.000000,0.000000,0,0,0
23289,1,0.000000,0.000000,0.000000,0,0,0
4903,0,0.000000,0.002342,0.002342,0,1000,0
11407,0,0.000000,0.000000,0.000000,0,0,0
15411,0,0.051522,0.018735,0.070258,20826502,16086480,3091372
21688,1,0.023419,0.049180,0.072600,9287034,14282171,150156
11670,1,0.063232,0.065574,0.128806,19461948,20069687,113521
14464,1,0.000000,0.000000,0.000000,0,0,0
26030,0,0.014052,0.007026,0.021077,7199794,3285146,3956833
2961,0,0.000000,0.000000,0.000000,0,0,0
9251,1,0.004684,0.016393,0.021077,108642,139431,0
6705,1,0.000000,0.000000,0.000000,0,0,0
13775,0,0.000000,0.000000,0.000000,0,0,0
3948,1,0.002342,0.002342,0.004684,102,29744,123
15366,0,0.000000,0.000000,0.000000,0,0,0
21086,0,0.000000,0.000000,0.000000,0,0,0
4721,0,0.004684,0.002342,0.007026,117551,18726,101056
13585,1,0.000000,0.000000,0.000000,0,0,0
15650,0,0.002342,0.002342,0.004684,20220,10500,9732
14411,0,0.002342,0.007026,0.009368,118086,115422,2763
550,1,0.023419,0.004684,0.028103,8390121,7962327,496291
608,1,0.000000,0.000000,0.000000,0,0,0
893,0,0.021077,0.023419,0.044496,1776594,1909129,5225
17740,1,0.000000,0.000000,0.000000,0,0,0
23987,1,0.007026,0.018735,0.025761,2029217,62599,2006369
7857,1,0.000000,0.000000,0.000000,0,0,0
10255,1,0.000000,0.000000,0.000000,0,0,0
21312,1,0.000000,0.000000,0.000000,0,0,0
13675,1,0.000000,0.000000,0.000000,0,0,0
18198,1,0.000000,0.000000,0.000000,0,0,0
16637,1,0.009368,0.028103,0.037471,7861827,1975305,10112836
25709,1,0.000000,0.000000,0.000000,0,0,0
22277,0,0.000000,0.000000,0.000000,0,0,0
28190,0,0.000000,0.002342,0.002342,0,6581,119
3523,0,0.000000,0.000000,0.000000,0,0,0
19619,0,0.000000,0.000000,0.000000,0,0,0
20538,0,0.021077,0.093677,0.114754,1381219,2483589,395168
22202,1,0.002342,0.004684,0.007026,49452,9039,0
22857,1,0.000000,0.000000,0.000000,0,0,0
28279,0,0.000000,0.000000,0.000000,0,0,0
25899,0,0.000000,0.002342,0.002342,0,1200,2
9698,0,0.000000,0.000000,0.000000,0,0,0
6115,0,0.000000,0.002342,0.002342,0,1995,34
9642,0,0.000000,0.000000,0.000000,0,0,0
18941,1,0.000000,0.000000,0.000000,0,0,0
16193,0,0.004684,0.002342,0.007026,1000,200,0
12715,0,0.000000,0.014052,0.014052,0,85816,14017
18573,1,0.000000,0.000000,0.000000,0,0,0
22217,1,0.000000,0.000000,0.000000,0,0,0
4467,1,0.002342,0.004684,0.007026,9923,8450,1490
23611,1,0.000000,0.000000,0.000000,0,0,0
3265,1,0.018735,0.028103,0.046838,520913,1146259,204045
26290,1,0.039813,0.278689,0.318501,2605432,48534640,4620
15785,0,0.000000,0.000000,0.000000,0,0,0
27288,0,0.000000,0.000000,0.000000,0,0,0
4691,1,0.000000,0.000000,0.000000,0,0,0
20040,1,0.014052,0.028103,0.042155,1161967,210433,1030956
18943,1,0.000000,0.002342,0.002342,0,35681,1014
12084,1,0.000000,0.000000,0.000000,0,0,0
3311,1,0.037471,0.110070,0.147541,592043,1002642,5211
2380,0,0.000000,0.000000,0.000000,0,0,0
9334,1,0.014052,0.014052,0.028103,95076,45441,0
11888,0,0.000000,0.000000,0.000000,0,0,0
24682,0,0.058548,0.070258,0.128806,19244962,23163269,0
17970,1,0.028103,0.124122,0.152225,858195,804210,1492192
15402,0,0.000000,0.000000,0.000000,0,0,0
14927,0,0.004684,0.014052,0.018735,492447,65150,419620
7312,1,0.000000,0.000000,0.000000,0,0,0
9193,1,0.000000,0.000000,0.000000,0,0,0
4772,1,0.002342,0.000000,0.002342,98099,0,100308
